1,62037,0
1,62045,0
1,62051,0
1,62052,46710
1,62054,0
1,62057,0
1,62062,40320
1,62073,0
1,62092,0
1,62121,161140
1,62182,3820
0,62033,40340
0,62030,0
0,62029,0
0,62029,0
0,62029,33000
0,62029,0
0,62028,0
0,62028,0
0,62027,0
0,62026,0
0,62025,0
0,62025,0
0,62020,70060
0,62019,0
0,62014,3200
0,62013,0
0,62011,0
0,62007,0
0,61996,29350
0,61996,0
0,61988,206450
0,61984,206650
0,61982,206520
0,61974,161350
0,61968,0
0,61874,0
0,61872,0
0,61864,0
1,62032,0
1,62041,0
1,62042,30930
1,62043,0
1,62045,0
1,62050,0
1,62052,0
1,62062,0
1,62062,0
1,62063,40320
1,62066,0
1,62067,0
1,62068,3200
1,62085,6150
1,62086,0
1,62091,0
1,62093,0
1,62096,0
1,62097,0
1,62097,161000
1,62099,207230
1,62112,0
1,62122,14290
1,62284,267580
1,62353,0
1,62357,0
1,62361,2450
0,62033,0
0,62033,790
0,62029,0
0,62027,34620
0,62027,40340
0,62014,0
0,61997,29350
0,61996,0
1,62042,0
1,62045,30930
1,62054,770
1,62057,40320
1,62058,46710
1,62063,0
1,62066,0
1,62068,0
1,62085,0
1,62178,18790
0,62009,3220
1,62058,3220
1,62060,0
1,62077,6450
1,77471,640
0,62027,0
0,62027,0
0,62024,33270
0,62021,40340
0,62009,0
0,62007,0
0,61997,0
1,62045,0
1,62054,40320
1,62054,3220
1,62054,41450
1,62056,0
1,62057,0
1,62058,0
1,62071,6450
1,62077,0
1,62102,265970
1,77471,800
0,62024,0
0,62022,0
0,62021,0
0,62019,0
0,62017,0
0,62014,0
0,62013,35120
0,62003,0
0,61998,0
0,61988,0
0,61985,0
0,61984,0
0,61982,0
0,61979,206860
0,61974,0
0,61968,161370
0,61874,263920
1,62033,400
1,62034,0
1,62038,0
1,62041,0
1,62043,81910
1,62044,0
1,62049,41580
1,62050,0
1,62054,0
1,62054,0
1,62054,0
1,62071,0
1,62090,207720
1,62091,161000
1,62097,0
1,62099,161190
1,62112,15090
1,62121,0
1,62122,0
1,62122,0
1,62163,22810
1,62284,0
0,62033,0
0,62024,770
0,62020,0
0,62017,0
0,62015,0
0,62015,0
0,62014,34790
0,62013,0
0,62012,40350
0,62001,0
0,62001,3220
0,61994,70060
0,61979,0
0,61977,205850
0,61968,0
0,61962,161380
0,61867,264430
0,61866,0
1,62032,32540
1,62033,0
1,62034,0
1,62036,41580
1,62039,73140
1,62043,0
1,62044,40330
1,62044,790
1,62045,3220
1,62047,0
1,62049,0
1,62049,0
1,62065,6450
1,62072,70060
1,62100,9680
0,62024,0
0,62021,770
0,62014,70060
0,62014,40350
0,62014,0
0,62012,0
0,62003,3220
0,62001,0
0,61977,0
0,61858,263540
1,62041,790
1,62044,0
1,62087,206030
1,62277,0
1,62035,31560
1,62039,0
1,77471,640
1,77471,640
0,62016,34640
0,62014,0
0,62005,3220
0,62003,0
0,61957,60060
0,61955,0
0,61920,95090
0,61917,0
1,62032,0
1,62035,32540
1,62044,0
1,62051,0
1,62103,0
1,62106,63240
1,62140,0
1,62143,90950
1,62178,0
1,62180,180050
0,62021,0
0,62016,0
0,62014,0
0,62014,0
0,62014,0
0,62010,0
0,62006,34290
0,62005,40360
0,62005,0
0,62003,0
0,61992,3220
0,61986,70060
0,61977,6450
0,61974,0
0,61971,0
0,61970,208080
0,61962,0
0,61955,161400
0,61897,0
0,61892,634940
0,61859,266940
0,61858,0
0,61849,265270
1,62028,0
1,62031,31560
1,62031,0
1,62034,0
1,62035,0
1,62035,0
1,62036,40340
1,62036,0
1,62037,3220
1,62041,0
1,62041,0
1,62043,0
1,62045,0
1,62051,6450
1,62058,0
1,62058,0
1,62065,0
1,62072,0
1,62081,207710
1,62082,161000
1,62091,0
1,62270,0
0,62016,790
1,62033,269940
1,62035,770
0,62008,33750
0,62006,0
1,62026,33340
1,62026,46030
1,62031,77590
1,62039,70060
1,62045,46710
1,77471,480
0,62018,790
0,62016,40350
0,62016,0
0,62014,35560
0,62012,0
0,62010,0
0,62010,0
0,62008,0
0,62005,0
0,62000,0
0,61998,0
0,61996,0
0,61994,0
0,61992,0
0,61984,6450
0,61977,0
0,61972,206340
0,61962,161390
0,61955,0
0,61849,0
1,62026,0
1,62026,0
1,62026,0
1,62031,31560
1,62031,46030
1,62032,33340
1,62035,0
1,62036,0
1,62037,0
1,62040,0
1,62042,0
1,62042,40330
1,62042,0
1,62043,0
1,62045,3220
1,62045,0
1,62051,0
1,62058,0
1,62064,6450
1,62081,0
1,62083,208310
1,62262,0
1,62263,267120
0,62020,33350
0,62018,0
0,62018,0
0,62016,0
0,62016,0
0,62014,0
0,61984,0
0,61978,208640
0,61970,161360
0,61962,0
0,61859,0
1,62032,0
1,62037,0
1,62039,0
1,62040,33340
1,62042,0
1,62045,0
1,62045,0
1,62046,0
1,62052,40320
1,62064,0
1,62082,0
1,62083,0
1,62084,0
1,62087,0
1,62089,161000
1,62262,262360
1,62263,0
1,77471,480
0,62028,40340
0,62028,34700
0,62026,0
0,62025,0
0,62024,70060
0,62020,0
0,62017,70060
0,62015,0
0,61994,0
0,61988,205890
0,61986,0
0,61982,205660
0,61977,161350
0,61970,0
0,61938,0
0,61874,0
0,61867,0
1,62031,0
1,62031,0
1,62036,0
1,62040,0
1,62042,31560
1,62047,0
1,62048,33340
1,62052,0
1,62053,0
1,62058,0
1,62061,0
1,62063,3220
1,62068,70060
1,62079,6450
1,62089,0
1,62090,0
1,62093,0
1,62096,161000
1,62099,0
1,62102,0
1,62112,0
1,62121,11370
1,62123,161130
1,62271,261660
0,62033,790
0,62033,35650
0,62031,40340
0,62031,0
0,62028,0
0,62028,650
0,62028,0
0,62012,0
0,61991,207480
0,61982,161330
0,61981,161500
0,61977,0
0,61959,0
0,61881,0
1,62042,0
1,62045,31560
1,62048,0
1,62050,0
1,62052,0
1,62053,770
1,62059,0
1,62059,0
1,62063,0
1,62065,40320
1,62065,0
1,62067,46710
1,62067,0
1,62079,0
1,62096,0
1,62099,0
1,62103,161000
1,62121,0
1,62130,15290
1,62161,12920
1,62279,262430
1,62287,266940
1,62296,267700
1,62361,0
1,62364,2450
0,62023,0
0,62021,0
0,62020,3220
0,62002,6450
1,62057,33230
1,62062,3220
1,62064,0
1,62067,0
1,62082,6450
1,62087,214710
1,62103,0
1,62111,161000
0,62033,0
0,62031,0
0,62030,35320
0,62025,40340
0,62020,0
0,62004,31700
0,61991,0
0,61990,208480
0,61884,0
0,61879,267280
1,62045,0
1,62046,31560
1,62053,0
1,62053,40320
1,62053,0
1,62057,0
1,62059,0
1,62062,0
1,62065,0
1,62172,6410
1,77471,640
0,62032,33960
0,62030,0
0,62029,0
0,62028,0
0,62028,0
0,62027,0
0,62026,0
0,62025,0
0,62025,0
0,62020,0
0,61990,0
0,61988,0
0,61988,205630
0,61982,0
0,61981,0
0,61977,161350
0,61966,60060
0,61960,161550
0,61957,0
0,61929,95090
0,61920,0
0,61872,266730
0,61866,0
1,62033,268330
1,62047,0
1,62050,33340
1,62053,0
1,62059,0
1,62094,0
1,62103,161000
1,62106,0
1,62111,0
1,62115,63240
1,62130,0
1,62143,0
1,62152,90950
1,62180,0
1,62189,180050
1,62296,0
1,77471,320
0,62031,40340
1,62064,40320
1,62099,208240
1,62124,11280
0,62032,0
0,62031,0
0,62030,0
0,62028,32910
0,62026,40340
0,62009,31700
0,62004,0
1,62042,31560
1,62046,0
1,62046,50
1,62050,0
1,62058,40320
1,62064,0
0,62031,40340
0,62031,35180
0,62028,0
0,62026,0
0,62011,31700
0,62009,0
0,61991,207040
0,61981,161500
0,61960,0
1,62042,0
1,62046,31560
1,62046,0
1,62058,0
1,62064,40320
1,62070,214710
1,62087,0
1,62099,0
0,62047,35750
0,62038,0
0,62033,0
0,62031,0
0,62031,0
0,62029,70060
0,62013,31700
0,62011,0
0,62002,0
0,62000,0
0,61999,207900
0,61993,161280
0,61988,0
0,61983,0
0,61977,0
0,61887,123230
0,61879,0
0,61872,0
0,61869,0
1,62033,0
1,62046,0
1,62054,31560
1,62059,0
1,62059,0
1,62064,0
1,62066,33340
1,62067,0
1,62068,0
1,62068,0
1,62069,0
1,62075,40310
1,62082,0
1,62100,0
1,62102,0
1,62103,0
1,62110,0
